EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/04/2015   3:00 pm,08/05/2015   8:00 am,53272,WILL-ANDE,782,"MILFORD, MA","GREENSBORO, NC",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/05/2015   3:00 pm,08/07/2015   8:00 am,53348,WILL-ANDE,929,"RIDGEWAY, VA","SHEBOYGAN, WI",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/07/2015   3:00 pm,08/10/2015   8:00 am,53387,WILL-ANDE,1434,"APPLETON, WI","HOUSTON, TX",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/11/2015   3:00 pm,08/13/2015   8:00 am,53532,WILL-ANDE,971,"PASADENA, TX","WELLFORD, SC",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/15/2015   3:00 pm,08/16/2015   8:00 am,53638,WILL-ANDE,934,"ATLANTA, GA","ELK GROVE VILLAGE, IL",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/17/2015   3:00 pm,08/19/2015   8:00 am,53639,WILL-ANDE,1298,"KENOSHA, WI","ORLANDO, FL",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/27/2015   3:00 pm,08/28/2015   8:00 am,53909,WILL-ANDE,648,"DAVENPORT, FL","BIRMINGHAM, AL",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/28/2015   3:00 pm,08/31/2015   8:00 am,53948,WILL-ANDE,904,"CULLMAN, AL","MILTON, DE",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/31/2015   3:00 pm,09/01/2015   8:00 am,53975,WILL-ANDE,748,"SELBYVILLE, DE","INDIANAPOLIS, IN",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/02/2015   3:00 pm,09/03/2015   8:00 am,54038,WILL-ANDE,700,"ALEXANDRIA, IN","ZEBULON, NC",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/05/2015   3:00 pm,09/05/2015   5:00 pm,54063,WILL-ANDE,209,"WILSON, NC","WILLIAMSBURG, VA",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/06/2015   3:00 pm,09/08/2015   8:00 am,54072,WILL-ANDE,1172,"WINSTON SALEM, NC","LASALLE, PQ",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/09/2015   3:00 pm,09/10/2015   8:00 am,54128,WILL-ANDE,881,"PLATTSBURGH, NY","GARNER, NC",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/10/2015   3:00 pm,09/12/2015   8:00 am,54158,WILL-ANDE,673,"WINSTON SALEM, NC","HILLSIDE, NJ",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/13/2015   3:00 pm,09/14/2015   8:00 am,54194,WILL-ANDE,933,"NEW YORK, NY","LITHIA SPRINGS, GA",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/17/2015   3:00 pm,08/19/2015   8:00 am,53639,WILL-ANDE,1298,"KENOSHA, WI","ORLANDO, FL",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/27/2015   3:00 pm,08/28/2015   8:00 am,53909,WILL-ANDE,648,"DAVENPORT, FL","BIRMINGHAM, AL",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/28/2015   3:00 pm,08/31/2015   8:00 am,53948,WILL-ANDE,904,"CULLMAN, AL","MILTON, DE",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,08/31/2015   3:00 pm,09/01/2015   8:00 am,53975,WILL-ANDE,748,"SELBYVILLE, DE","INDIANAPOLIS, IN",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/02/2015   3:00 pm,09/03/2015   8:00 am,54038,WILL-ANDE,700,"ALEXANDRIA, IN","ZEBULON, NC",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/05/2015   3:00 pm,09/05/2015   5:00 pm,54063,WILL-ANDE,209,"WILSON, NC","WILLIAMSBURG, VA",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/06/2015   3:00 pm,09/08/2015   8:00 am,54072,WILL-ANDE,1172,"WINSTON SALEM, NC","LASALLE, PQ",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/09/2015   3:00 pm,09/10/2015   8:00 am,54128,WILL-ANDE,881,"PLATTSBURGH, NY","GARNER, NC",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/10/2015   3:00 pm,09/12/2015   8:00 am,54158,WILL-ANDE,673,"WINSTON SALEM, NC","HILLSIDE, NJ",       Grand Total:,104970
EXPLORE TRANSPORT INC,1/27/2016,1,Tractor Movement Report,01/01/2015 to 12/31/2015,Specific Tractor: 175,Tractor Id,Ship Date,Delivery Date,Trip Number,Driver 1Id,Miles,Origin,Destination,175,09/13/2015   3:00 pm,09/14/2015   8:00 am,54194,WILL-ANDE,933,"NEW YORK, NY","LITHIA SPRINGS, GA",       Grand Total:,104970
